bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
0.65,"(0.6, 0.7]",21,-0.026193948527922624,0.16529213692270714,0.03696044543053761,-0.06078141891002886,0.031406775251592814,0.008589613800299958
0.75,"(0.7, 0.8]",83,-0.05318850567371049,0.4394553848750194,0.04852972879355742,-0.13535557125515751,0.02632451069815878,0.0036214392135455746
0.85,"(0.8, 0.9]",115,-0.20422584141652983,0.13375664565150447,0.012527457652195937,-0.21565035958299816,0.032712795073139296,0.003823214559508104
0.95,"(0.9, 1.0]",147,-0.24251747055146147,0.4280359713917768,0.03542450904574692,-0.3002603393173473,0.03143073922398167,0.0032490460477381266
1.0499999999999998,"(1.0, 1.1]",125,-0.3159788546151142,0.5447293625586994,0.04891814084260389,-0.38306120593547277,0.03231604081712867,0.003622622498575262
1.15,"(1.1, 1.2]",149,-0.41297046495650547,0.4390595261251685,0.03609047073087389,-0.4656986424684284,0.0308009437142292,0.003162502135323463
1.2499999999999998,"(1.2, 1.3]",142,-0.531472611543821,0.15281346907107707,0.012869215654304664,-0.5385998654495285,0.03149387067092849,0.0033123926023904977
1.3499999999999999,"(1.3, 1.4]",116,-0.5726214890628852,0.330825213218704,0.03084961020135685,-0.623025172560876,0.029849774167616083,0.0034735375146164814
1.45,"(1.4, 1.5]",137,-0.6943548646130008,0.03192913856109014,0.0027379010440230396,-0.6933755483111987,0.030134162889841224,0.003226701466426925
1.5499999999999998,"(1.5, 1.6]",148,-0.7230042269472292,0.46463284915873126,0.03832227150516233,-0.7676789514695308,0.031092861465474332,0.003203242165888135
1.6499999999999997,"(1.6, 1.7]",134,-0.8399321500747909,0.06519829649687565,0.005653409288843039,-0.8443063979351813,0.04060588575020066,0.004396393202177682
1.7499999999999998,"(1.7, 1.8]",151,-0.875800655774387,0.5558173555626645,0.04538229704372058,-0.9251582561254565,0.036624022584818956,0.003735403385084891
1.8499999999999999,"(1.8, 1.9]",189,-0.9373009978912222,0.5074601203682546,0.037010333071518006,-0.9976217197386745,0.037654849772966056,0.003432811494410349
1.95,"(1.9, 2.0]",200,-1.0284512081129125,0.43619212352075803,0.030920839813653983,-1.076957113242857,0.040033606540846915,0.003547886003948018
2.0499999999999994,"(2.0, 2.1]",229,-1.0320296896623975,0.7611242142919624,0.05040668247877062,-1.158186315051342,0.03665444051755819,0.003035769492632367
2.1499999999999995,"(2.1, 2.2]",219,-1.2237439443912754,0.23078755059257675,0.015630905270660824,-1.2383324476452238,0.034661948397608625,0.002935559263967926
2.2499999999999996,"(2.2, 2.3]",231,-1.2949492082934155,0.16819984078086725,0.011090769063918425,-1.3095352959656665,0.03137412111769465,0.0025871732806170304
2.3499999999999996,"(2.3, 2.4]",240,-1.3534692328109756,0.30887405583485655,0.019979401774404344,-1.3800354811361988,0.0414706905779084,0.0033550236432352675
2.4499999999999993,"(2.4, 2.5]",196,-1.3914838822353743,0.36217990679289075,0.025936241833260452,-1.4464592699668586,0.03848321090026587,0.0034451108764712267
2.5499999999999994,"(2.5, 2.6]",154,-1.4768622763546146,0.25978497927867084,0.02100237077480108,-1.5097718607806847,0.038283301199466206,0.003866419374525572
2.6499999999999995,"(2.6, 2.7]",122,-1.5002793047556489,0.45696218997856275,0.041542017270778435,-1.576412234527563,0.029938539502955726,0.003397118007392047
2.7499999999999996,"(2.7, 2.8]",64,-1.6306695374832227,0.04267734696800081,0.005376840318730789,-1.63373528040578,0.03146356890155188,0.004929216964339411
2.849999999999999,"(2.8, 2.9]",45,-1.5735102798016296,0.5706209420105233,0.08602434373491148,-1.6958736653493993,0.04386138285444593,0.008194755521274537
