bin_label,bin_interval,bin_num,bin_mean,bin_stddev,bin_stderr,bin_median,bin_rstddev,bin_unc
0.35,"(0.3, 0.4]",19,-0.13695153539490446,0.5330889411558353,0.12565026842228252,-0.013551448896826912,0.009631529374618523,0.0027693534733277242
0.45,"(0.4, 0.5]",69,-0.002507968550668104,0.029737233693019595,0.003606169280294004,0.0017444364868879347,0.011024641954656932,0.0016634122176033093
0.55,"(0.5, 0.6]",87,0.018221262649279733,0.04076142194825484,0.004395417168395821,0.01217160968787212,0.010959819665050299,0.0014726641696937554
0.6500000000000001,"(0.6, 0.7]",113,0.02328499182924829,0.008236996623586602,0.0007783230220031735,0.02303006544595476,0.007345978819737148,0.0008661046865572869
0.7500000000000002,"(0.7, 0.8]",116,0.030035851124565763,0.0099603706622316,0.0009288093534386726,0.029962208024130632,0.007571201563026151,0.0008810402555214574
0.8500000000000003,"(0.8, 0.9]",101,0.03358575825382488,0.042455824193637595,0.004245582419363759,0.03727579465058639,0.00907114338265891,0.0011312570097095733
0.9500000000000002,"(0.9, 1.0]",118,0.030161276312531897,0.09897673701241846,0.00915040257375357,0.04079143307180644,0.008272062489779068,0.0009544050781101506
1.0500000000000003,"(1.0, 1.1]",100,0.0392315690321249,0.025450994287462357,0.0025579211694845855,0.03970329684371343,0.009256966852774193,0.0011601887425242868
1.1500000000000004,"(1.1, 1.2]",93,-0.007803782741486399,0.3400321789044744,0.03545080527240845,0.04151740768626411,0.009704222704381631,0.0012611862258901684
1.2500000000000004,"(1.2, 1.3]",79,0.027367045281917253,0.0700278955566513,0.007929097788827263,0.03686848150482547,0.012624740750779857,0.0017802002656546621
1.3500000000000005,"(1.3, 1.4]",101,0.03014472425202587,0.018257604661909593,0.0018257604661909594,0.03195807545455054,0.012721953752385258,0.0015865474452866984
1.4500000000000004,"(1.4, 1.5]",107,0.0032172628932410565,0.1810342649918076,0.01758360221887813,0.017893061605782634,0.012912117200315059,0.0015644637660137404
1.5500000000000005,"(1.5, 1.6]",103,-0.01578727994025783,0.20220967969947887,0.020021741752053932,0.003890107875239579,0.01414633509848834,0.001746969278016598
1.6500000000000006,"(1.6, 1.7]",106,-0.015131672664517322,0.023279189559495317,0.002271816278929421,-0.015113371994715408,0.015673143710937105,0.0019079330084804177
1.7500000000000004,"(1.7, 1.8]",116,-0.043404758760009696,0.02142115996487589,0.0019975334665331677,-0.04358630071515357,0.02039779598364067,0.0023736363687982902
1.8500000000000005,"(1.8, 1.9]",175,-0.07894338632519289,0.02437383757999354,0.0018477758583903057,-0.0772843412713371,0.022094584014609984,0.002093277201663624
1.9500000000000006,"(1.9, 2.0]",172,-0.11793103360424967,0.03770201232704836,0.0028831449421355885,-0.11980967774375273,0.023152094876950097,0.002212513903882918
2.0500000000000003,"(2.0, 2.1]",204,-0.1930717299967466,0.18603230371323032,0.01305690803418106,-0.17718249063094582,0.03497897303404032,0.0030693888380314907
2.1500000000000004,"(2.1, 2.2]",243,-0.23418468018561336,0.044793553968073,0.0028794387058427274,-0.23163578801097628,0.040680258600186085,0.0032706984620943787
2.2500000000000004,"(2.2, 2.3]",272,-0.3089720529493474,0.041070279536614206,0.002494841808660858,-0.30451527120097843,0.041834047472170746,0.003179108654907726
2.3500000000000005,"(2.3, 2.4]",254,-0.3944696325804709,0.20855177635641833,0.01311153784231976,-0.3771632950060937,0.046464939052288226,0.003653999234477263
2.45,"(2.4, 2.5]",263,-0.4638555660697085,0.04710844019192842,0.0029103691545423957,-0.46010038704971024,0.04954601713565641,0.0038290480193792138
2.5500000000000003,"(2.5, 2.6]",165,-0.5535571178393124,0.11549971147832956,0.009019012219309671,-0.5486889077236583,0.053621748824293373,0.005231894047655428
2.6500000000000004,"(2.6, 2.7]",111,-0.6383426704838635,0.31140035768863084,0.029690859133380553,-0.6111765595585013,0.04862998518194263,0.005784989650924027
2.7500000000000004,"(2.7, 2.8]",58,-0.7189548729586156,0.15253777192254453,0.020204121458601797,-0.7038032159390362,0.04721396445605676,0.007769917552549638
2.8500000000000005,"(2.8, 2.9]",20,-0.7614645048604085,0.04777360039689551,0.010960015594692743,-0.767578921721686,0.04519508591694709,0.012665902979441906
